candidate_rank,frame_index,folder_name,timestamp,oe,le,total_occ,total_le,fop,flp,v2x_gen_score
1,226,trans_M1,000467,9,4,15,7,5.20277328,1.9929444123943356,5.20277328
2,225,trans_M1,000466,9,3,19,7,4.885475,1.938766064741901,4.885475
3,1221,trans_M2,000466,9,4,20,9,4.7519164400000005,2.1799669156305503,4.7519164400000005
4,1222,trans_M2,000467,8,4,15,7,4.24437092,1.8941106281923916,4.24437092
5,2380,trans_M3,000778,14,1,30,2,4.18627344,1.8977623496885996,4.18627344
6,2217,trans_M3,000466,8,3,17,8,4.01831144,1.5541043084024344,4.01831144
7,383,trans_M1,000768,14,0,29,1,3.94681064,1.8141556937931762,3.94681064
8,387,trans_M1,000777,13,0,30,1,3.7691295599999997,1.6175439109437062,3.7691295599999997
9,2378,trans_M3,000776,13,0,28,1,3.6650542799999997,1.6994119471809805,3.6650542799999997
10,386,trans_M1,000776,13,0,28,0,3.62337372,1.6994119471809832,3.62337372
11,385,trans_M1,000771,13,0,28,1,3.6193230799999996,1.699606659174669,3.6193230799999996
12,388,trans_M1,000778,14,0,29,1,3.6102446,1.8166255530951458,3.6102446
13,2379,trans_M3,000777,13,0,30,1,3.5646255599999996,1.7616268928184557,3.5646255599999996
14,1378,trans_M2,000767,13,0,25,1,3.4749003599999995,1.6324358495573972,3.4749003599999995
15,1380,trans_M2,000769,14,0,28,1,3.4561124000000003,1.6867441345705185,3.4561124000000003
16,1382,trans_M2,000776,13,0,28,1,3.40957156,1.6994119471809805,3.40957156
17,2218,trans_M3,000467,6,4,12,7,3.3603210800000003,1.8941106281923916,3.3603210800000003
18,1381,trans_M2,000771,13,0,28,1,3.3064455600000002,1.6998136826992984,3.3064455600000002
19,2374,trans_M3,000767,14,0,26,0,3.3054290799999997,1.7793018068574875,3.3054290799999997
20,1384,trans_M2,000778,12,0,27,1,3.2284534000000003,1.4652876671472614,3.2284534000000003
21,382,trans_M1,000767,14,0,27,1,3.1726228799999996,1.7072577476037147,3.1726228799999996
22,1383,trans_M2,000777,12,0,27,1,3.14377704,1.4618521763829573,3.14377704
23,384,trans_M1,000769,12,0,29,1,3.13639476,1.4009606482710792,3.13639476
24,1379,trans_M2,000768,12,0,28,1,3.0529428,1.4881083754341629,3.0529428
25,2201,trans_M3,000430,6,0,8,1,2.9121686400000004,0.5735709434549607,2.9121686400000004
26,2376,trans_M3,000769,10,0,25,1,2.74394224,1.3280046980377354,2.74394224
27,2375,trans_M3,000768,9,0,20,1,2.4919928400000004,1.6432205079013449,2.4919928400000004
28,1203,trans_M2,000423,8,0,8,1,2.48200408,0.9032576970226017,2.48200408
29,379,trans_M1,000760,8,0,20,1,2.47978276,1.2357979887550952,2.47978276
30,2955,trans_M3,001931,4,1,8,4,2.46438216,0.6962057817910772,2.46438216
31,1220,trans_M2,000464,6,2,15,6,2.45989656,1.4252827454812655,2.45989656
32,2216,trans_M3,000464,6,2,16,6,2.4407729999999996,1.238764062377342,2.4407729999999996
33,224,trans_M1,000464,6,2,16,6,2.4048561200000003,1.2387640623773448,2.4048561200000003
34,209,trans_M1,000430,8,0,9,2,2.3205890799999995,0.7557540433194102,2.3205890799999995
35,2198,trans_M3,000422,8,1,8,2,2.3178,1.0735434577872105,2.3178
36,2199,trans_M3,000423,8,0,8,1,2.2964,0.9032576970226027,2.2964
37,207,trans_M1,000423,7,0,7,1,2.2316934400000004,0.8214501769142224,2.2316934400000004
38,2377,trans_M3,000771,9,0,25,1,2.19049988,1.206386776227491,2.19049988
39,206,trans_M1,000422,8,0,8,1,2.1692,1.0001404605852389,2.1692
40,1353,trans_M2,000716,7,1,17,1,2.1419708400000004,1.1782306683796602,2.1419708400000004
41,356,trans_M1,000715,7,1,20,1,2.1207709999999995,1.1708481320758999,2.1207709999999995
42,2886,trans_M3,001783,4,1,11,4,2.1166156,1.075352624344614,2.1166156
43,638,trans_M1,001277,3,0,6,1,2.1050012,0.44487515073944794,2.1050012
44,2868,trans_M3,001753,4,0,8,4,2.09549508,0.5708471290784037,2.09549508
45,413,trans_M1,000827,3,3,16,6,2.08033504,1.2257089225255204,2.08033504
46,227,trans_M1,000470,4,1,13,3,2.0762,0.8669552141098877,2.0762
47,211,trans_M1,000435,5,0,7,2,2.0748225600000003,0.4351154338525988,2.0748225600000003
48,1205,trans_M2,000430,7,1,8,2,2.06163728,0.8047954120082272,2.06163728
49,639,trans_M1,001279,4,0,7,1,2.0496,0.5989929410567545,2.0496
50,1207,trans_M2,000435,5,0,7,3,2.04926136,0.4351154338525989,2.04926136
51,1202,trans_M2,000422,8,0,8,1,2.0484,0.9195006170968671,2.0484
52,2373,trans_M3,000765,12,0,24,1,2.04704804,1.5707955840853067,2.04704804
53,1223,trans_M2,000470,4,1,9,3,2.0372,0.8669552141098877,2.0372
54,1211,trans_M2,000444,6,0,9,2,2.0019888,0.5119485369230476,2.0019888
55,357,trans_M1,000716,8,1,19,1,1.9929902800000001,1.1782306683796604,1.9929902800000001
56,205,trans_M1,000421,7,0,7,1,1.9869680399999998,1.075752510753045,1.9869680399999998
57,2899,trans_M3,001804,3,1,8,4,1.97227808,0.531918514054899,1.97227808
58,1201,trans_M2,000421,7,0,7,1,1.9714,1.277601390020839,1.9714
59,2293,trans_M3,000609,8,0,21,0,1.97101296,1.3109029637139895,1.97101296
60,1634,trans_M2,001277,3,0,7,1,1.96366436,0.44487515073944794,1.96366436
61,2372,trans_M3,000762,6,0,20,1,1.9614768,1.113018887719544,1.9614768
62,1218,trans_M2,000459,4,0,7,4,1.92761888,1.273925704855452,1.92761888
63,1377,trans_M2,000765,11,0,25,1,1.92378152,1.4934688268189038,1.92378152
64,872,trans_M1,001738,4,2,10,5,1.9186045999999999,0.9630713194464261,1.9186045999999999
65,1409,trans_M2,000827,3,3,17,6,1.9134919200000002,1.3037650239645975,1.9134919200000002
66,1937,trans_M2,001885,4,1,10,4,1.9030715999999999,0.7285599003223039,1.9030715999999999
67,1373,trans_M2,000751,4,0,12,0,1.8965999999999998,0.4755098465907352,1.8965999999999998
68,2922,trans_M3,001854,4,3,9,5,1.8867364799999997,1.0362546826524974,1.8867364799999997
69,2883,trans_M3,001777,4,2,8,3,1.8639223600000001,0.9736850496775885,1.8639223600000001
70,2898,trans_M3,001803,3,1,7,4,1.83656804,0.6367356640998458,1.83656804
71,2882,trans_M3,001776,4,1,10,4,1.8353738000000002,0.9401519545297206,1.8353738000000002
72,2203,trans_M3,000435,5,0,5,2,1.8329388400000002,0.4351154338525988,1.8329388400000002
73,1502,trans_M2,001009,7,3,13,18,1.82634972,2.104771431322356,1.82634972
74,381,trans_M1,000765,11,0,25,1,1.8099318000000002,1.5664628289594562,1.8099318000000002
75,944,trans_M1,001890,3,1,9,4,1.80936016,0.6369745302034685,1.80936016
76,814,trans_M1,001620,3,1,11,4,1.80692912,0.5033992937603324,1.80692912
77,1501,trans_M2,001007,6,2,12,16,1.80365436,1.513370552041223,1.80365436
78,1355,trans_M2,000721,5,0,17,2,1.80021344,0.9934052236891431,1.80021344
79,2197,trans_M3,000421,7,1,8,2,1.7999766400000001,1.2745036404342673,1.7999766400000001
80,1938,trans_M2,001886,3,2,8,4,1.79380824,0.8346449089162313,1.79380824
81,2924,trans_M3,001859,4,1,9,4,1.78928176,0.8581052590404853,1.78928176
82,212,trans_M1,000436,4,0,7,3,1.7875994399999997,0.28363051954755464,1.7875994399999997
83,2347,trans_M3,000712,7,0,18,1,1.7746517999999996,1.0525038620115876,1.7746517999999996
84,1885,trans_M2,001772,4,1,10,4,1.7668298,0.7934431428063422,1.7668298
85,942,trans_M1,001886,3,2,8,4,1.7648194400000001,0.8346449089162313,1.7648194400000001
86,505,trans_M1,001007,6,2,13,15,1.75887216,1.4490753421750027,1.75887216
87,2890,trans_M3,001789,3,2,10,4,1.75607512,0.7681594552212199,1.75607512
88,2222,trans_M3,000475,4,2,11,7,1.7522898400000002,1.101599220368532,1.7522898400000002
89,2630,trans_M3,001279,3,0,6,1,1.7462,0.618955670347807,1.7462
90,941,trans_M1,001885,3,1,8,4,1.7430455999999999,0.6349576184918932,1.7430455999999999
91,877,trans_M1,001753,3,0,9,4,1.7367245199999999,0.4070023035785588,1.7367245199999999
92,1940,trans_M2,001890,3,1,6,3,1.72899204,0.6369745302034685,1.72899204
93,355,trans_M1,000712,7,0,19,1,1.72620656,0.9896102676527074,1.72620656
94,1935,trans_M2,001881,3,2,8,4,1.7178283200000002,0.8346432311735392,1.7178283200000002
95,939,trans_M1,001881,3,2,8,4,1.7158128799999999,0.8346432311735392,1.7158128799999999
96,2805,trans_M3,001620,3,1,10,4,1.71248676,0.5033992937603324,1.71248676
97,210,trans_M1,000434,5,0,7,2,1.7091978799999998,0.4352498376711971,1.7091978799999998
98,940,trans_M1,001884,3,1,8,4,1.70874132,0.6371878641318393,1.70874132
99,1209,trans_M2,000438,3,0,4,2,1.70756768,0.20103667475540685,1.70756768
100,2807,trans_M3,001622,4,2,9,3,1.70426448,0.7574623603204276,1.70426448
101,1348,trans_M2,000705,7,0,18,0,1.69233448,1.0505073160017075,1.69233448
102,2931,trans_M3,001884,3,1,8,4,1.69202288,0.637187864131839,1.69202288
103,1873,trans_M2,001753,3,0,10,4,1.6917094400000001,0.4070023035785588,1.6917094400000001
104,1936,trans_M2,001884,3,2,7,5,1.69093356,0.8870879633007853,1.69093356
105,905,trans_M1,001800,3,1,8,4,1.6816116,0.6348613279434988,1.6816116
106,2934,trans_M3,001888,3,1,9,2,1.6785501600000001,0.6348927923305729,1.6785501600000001
107,931,trans_M1,001854,3,2,9,4,1.67501728,0.834334541195009,1.67501728
108,816,trans_M1,001622,3,2,9,5,1.6725046,0.7008510203605954,1.6725046
109,2210,trans_M3,000448,6,1,8,3,1.6708043199999998,0.8219247999616256,1.6708043199999998
110,885,trans_M1,001768,4,2,10,4,1.66673648,0.9349862495067378,1.66673648
111,933,trans_M1,001859,3,1,7,3,1.6656472,0.6349503940943444,1.6656472
112,1376,trans_M2,000762,7,0,20,1,1.6636788,1.0892998968035525,1.6636788
113,2879,trans_M3,001771,3,0,8,4,1.65854812,0.5918234672343774,1.65854812
114,374,trans_M1,000747,6,0,15,2,1.65225044,1.1830309415069686,1.65225044
115,1949,trans_M2,001907,3,0,8,4,1.6520816799999998,0.4374785665979031,1.6520816799999998
116,416,trans_M1,000833,4,2,17,8,1.6452648799999998,0.8716480117517325,1.6452648799999998
117,2408,trans_M3,000833,3,1,14,6,1.6435,0.6896092781163433,1.6435
118,1939,trans_M2,001888,3,2,8,4,1.63871024,0.8346282044479747,1.63871024
119,1929,trans_M2,001859,3,1,8,4,1.6345504000000002,0.6349503940943444,1.6345504000000002
120,664,trans_M1,001325,2,1,6,2,1.6316000000000002,0.6097843896594094,1.6316000000000002
121,1352,trans_M2,000715,7,1,15,1,1.6284294,1.2683092662070348,1.6284294
122,1812,trans_M2,001622,3,2,8,4,1.62646464,0.7008510203605954,1.62646464
123,2891,trans_M3,001793,4,2,9,4,1.6222156799999998,1.1171050250119605,1.6222156799999998
124,1910,trans_M2,001829,3,2,9,4,1.6213136000000001,0.8343714124998673,1.6213136000000001
125,1830,trans_M2,001656,3,0,11,5,1.6181405199999999,0.4092412437819998,1.6181405199999999
126,1216,trans_M2,000451,5,1,11,4,1.6150325600000002,1.0091231308356141,1.6150325600000002
127,914,trans_M1,001829,3,2,10,4,1.61491352,0.8343714124998673,1.61491352
128,1412,trans_M2,000833,3,3,14,9,1.6083807200000002,1.065619419695801,1.6083807200000002
129,913,trans_M1,001816,3,0,7,2,1.6065492799999999,0.437341466091009,1.6065492799999999
130,1920,trans_M2,001843,3,2,9,4,1.6052126000000002,0.8343436852803685,1.6052126000000002
131,1908,trans_M2,001815,3,0,8,4,1.60381692,0.4373439128846681,1.60381692
132,1924,trans_M2,001849,3,1,8,4,1.60052064,0.6347700974295951,1.60052064
133,2919,trans_M3,001849,3,1,6,4,1.598271,0.6347700974295952,1.598271
134,2904,trans_M3,001816,3,1,7,5,1.5917576400000002,0.7002382846452251,1.5917576400000002
135,889,trans_M1,001772,3,1,8,4,1.58971776,0.7934431428063422,1.58971776
136,1877,trans_M2,001761,4,2,10,4,1.5889788,0.9702682740638748,1.5889788
137,1915,trans_M2,001837,3,1,10,4,1.58630504,0.6368750961951515,1.58630504
138,1927,trans_M2,001854,3,2,10,4,1.58411148,0.834334541195009,1.58411148
139,925,trans_M1,001845,3,1,9,4,1.58399812,0.6369142742434732,1.58399812
140,2908,trans_M3,001832,3,0,10,4,1.5806098,0.4373214077550922,1.5806098
141,2918,trans_M3,001847,3,2,10,4,1.58023376,0.8343369642906021,1.58023376
142,919,trans_M1,001837,3,1,9,4,1.5795340000000002,0.6368750961951515,1.5795340000000002
143,1909,trans_M2,001816,3,0,8,4,1.5793916000000001,0.437341466091009,1.5793916000000001
144,2902,trans_M3,001814,3,1,10,4,1.57499096,0.6369804940814388,1.57499096
145,875,trans_M1,001746,3,2,8,4,1.5726744799999999,0.8340357635768522,1.5726744799999999
146,917,trans_M1,001832,3,0,7,4,1.57129704,0.4373214077550922,1.57129704
147,2231,trans_M3,000488,4,2,9,5,1.56925756,1.089374840443731,1.56925756
148,1375,trans_M2,000760,7,0,20,1,1.5558458,1.0380436316080461,1.5558458
149,911,trans_M1,001814,3,1,9,4,1.55423152,0.6369804940814388,1.55423152
150,215,trans_M1,000444,5,0,9,2,1.55238612,0.6509460956122624,1.55238612
151,2947,trans_M3,001913,2,0,7,4,1.55231664,0.273549350326792,1.55231664
152,506,trans_M1,001009,6,1,13,17,1.5520212000000002,1.7293677944139123,1.5520212000000002
153,887,trans_M1,001770,3,0,9,4,1.55170384,0.5899169917251369,1.55170384
154,886,trans_M1,001769,3,1,7,3,1.5498064400000002,0.6348080882727605,1.5498064400000002
155,1887,trans_M2,001776,3,1,8,4,1.5494624399999999,0.7994438486825707,1.5494624399999999
156,2914,trans_M3,001842,3,2,8,4,1.54707124,0.8343516008409885,1.54707124
157,1922,trans_M2,001846,3,1,8,4,1.5455085200000003,0.7866207710268873,1.5455085200000003
158,912,trans_M1,001815,3,0,10,4,1.54305748,0.4373439128846681,1.54305748
159,928,trans_M1,001849,3,1,9,4,1.5419515599999998,0.6347700974295951,1.5419515599999998
160,921,trans_M1,001839,3,2,9,4,1.53781592,0.834364373596008,1.53781592
161,904,trans_M1,001797,3,0,8,4,1.53516916,0.43728098848227903,1.53516916
162,2865,trans_M3,001745,3,2,11,4,1.5331806399999999,0.8340516346041038,1.5331806399999999
163,2864,trans_M3,001742,3,2,9,4,1.52757848,0.8344411580866918,1.52757848
164,2880,trans_M3,001772,3,1,8,4,1.5239323200000001,0.6369071939994205,1.5239323200000001
165,900,trans_M1,001793,3,2,8,4,1.52340904,0.8345254345823288,1.52340904
166,901,trans_M1,001794,3,1,8,4,1.5233912,0.6348189186857008,1.5233912
167,918,trans_M1,001835,3,2,7,4,1.52142096,0.8343695089085253,1.52142096
168,924,trans_M1,001843,3,2,10,4,1.5172513200000002,0.8343436852803685,1.5172513200000002
169,2821,trans_M3,001648,2,2,8,6,1.51412032,0.5811819700428957,1.51412032
170,893,trans_M1,001779,3,2,10,4,1.512843,1.0052973229975244,1.512843
171,507,trans_M1,001010,6,3,12,18,1.5127099200000003,2.07319262037724,1.5127099200000003
172,213,trans_M1,000438,3,0,5,2,1.5116420799999999,0.20103667475540676,1.5116420799999999
173,851,trans_M1,001696,3,0,10,3,1.51054728,0.586799563559079,1.51054728
174,910,trans_M1,001813,3,1,9,4,1.50870496,0.6369830933081435,1.50870496
175,844,trans_M1,001678,3,0,11,4,1.5019256,0.299216011698444,1.5019256
176,1900,trans_M2,001797,3,0,9,4,1.5005484,0.43728098848227903,1.5005484
177,2905,trans_M3,001829,3,2,8,4,1.49725036,0.8343714124998673,1.49725036
178,930,trans_M1,001852,3,2,8,4,1.49661648,0.8343119551433368,1.49661648
179,1660,trans_M2,001325,2,1,4,2,1.4966,0.6097843896594113,1.4966
180,1906,trans_M2,001813,3,1,9,4,1.4936907199999998,0.6369830933081435,1.4936907199999998
181,1867,trans_M2,001735,3,3,9,5,1.49106844,1.0956273965253471,1.49106844
182,899,trans_M1,001789,3,2,10,4,1.48971216,0.8344748581868201,1.48971216
183,1351,trans_M2,000712,4,0,14,1,1.4894015999999997,1.0525038620115876,1.4894015999999997
184,1859,trans_M2,001722,3,2,9,4,1.48938656,0.8346732912383462,1.48938656
185,1902,trans_M2,001802,3,2,8,4,1.4859294399999998,0.834521964742792,1.4859294399999998
186,1912,trans_M2,001831,3,2,8,4,1.4855181599999998,0.8343838953247621,1.4855181599999998
187,2928,trans_M3,001875,3,1,8,4,1.48243976,0.6370748644706921,1.48243976
188,873,trans_M1,001742,3,2,9,4,1.4801084800000002,0.8344411580866918,1.4801084800000002
189,752,trans_M1,001498,3,1,4,14,1.4799296800000001,1.0126179885741466,1.4799296800000001
190,1881,trans_M2,001768,3,2,8,5,1.4792134799999999,0.834538544805873,1.4792134799999999
191,881,trans_M1,001761,3,2,11,4,1.4754551999999999,0.8344726406509265,1.4754551999999999
192,298,trans_M1,000604,5,0,15,1,1.4735571999999997,0.9960822150905032,1.4735571999999997
193,2862,trans_M3,001735,3,3,9,5,1.4720607999999997,1.1023238801901003,1.4720607999999997
194,2401,trans_M3,000821,6,2,14,3,1.46951228,1.8353173229012458,1.46951228
195,2895,trans_M3,001797,3,0,9,4,1.4687383999999999,0.43728098848227903,1.4687383999999999
196,2892,trans_M3,001794,3,1,9,5,1.46864452,0.6348189186857008,1.46864452
197,2893,trans_M3,001795,3,1,7,4,1.46549968,0.636989633975343,1.46549968
198,938,trans_M1,001879,3,0,7,3,1.4645564800000002,0.43754711104859384,1.4645564800000002
199,1317,trans_M2,000650,6,0,16,0,1.46300272,1.2315027619131258,1.46300272
200,891,trans_M1,001776,3,1,7,4,1.46298648,0.7994438486825707,1.46298648
201,871,trans_M1,001735,3,2,10,4,1.46095912,0.8345350046934984,1.46095912
202,2497,trans_M3,001007,4,4,11,17,1.45960548,1.5371287836273342,1.45960548
203,878,trans_M1,001757,3,1,9,4,1.45831232,0.6348457027942918,1.45831232
204,927,trans_M1,001847,3,2,9,4,1.4529604799999998,0.8343369642906021,1.4529604799999998
205,2838,trans_M3,001685,3,1,12,4,1.45083048,0.6328408129769174,1.45083048
206,903,trans_M1,001796,3,1,9,4,1.44935184,0.6370038262488871,1.44935184
207,1504,trans_M2,001011,5,3,10,18,1.44857804,1.9087414045257232,1.44857804
208,2894,trans_M3,001796,3,1,7,3,1.44730516,0.6370038262488871,1.44730516
209,1897,trans_M2,001794,3,1,9,5,1.4468482,0.6348189186857008,1.4468482
210,1815,trans_M2,001629,3,0,11,5,1.44602756,0.5396036557850321,1.44602756
211,2500,trans_M3,001011,4,2,12,18,1.44507164,1.476054970872067,1.44507164
212,1371,trans_M2,000749,4,0,16,2,1.44275616,1.0143195653751924,1.44275616
213,892,trans_M1,001777,3,2,9,4,1.44177924,1.00121241676619,1.44177924
214,719,trans_M1,001425,3,0,5,16,1.4414640399999998,0.6881818107806912,1.4414640399999998
215,423,trans_M1,000848,3,0,8,4,1.43896596,0.6438625859132114,1.43896596
216,1848,trans_M2,001698,3,0,10,4,1.4367064,0.43706959952687796,1.4367064
217,894,trans_M1,001781,4,1,11,4,1.43273364,0.8099844856516625,1.43273364
218,906,trans_M1,001802,3,3,8,5,1.4321796,1.0487019590985636,1.4321796
219,1748,trans_M2,001498,3,1,3,14,1.43132184,1.0126179885741466,1.43132184
220,1892,trans_M2,001785,3,1,12,5,1.42964432,0.6368246986286447,1.42964432
221,1874,trans_M2,001757,3,1,9,5,1.4290387599999999,0.6348457027942918,1.4290387599999999
222,2870,trans_M3,001758,3,2,9,4,1.42734812,0.8344507358858261,1.42734812
223,882,trans_M1,001763,3,3,10,4,1.4272575600000001,1.0337211115213198,1.4272575600000001
224,1681,trans_M2,001362,3,1,12,4,1.4269412399999999,0.6869026859524134,1.4269412399999999
225,2877,trans_M3,001769,3,1,7,5,1.42640056,0.6348080882727605,1.42640056
226,2349,trans_M3,000716,5,1,14,1,1.4240485600000001,1.0382007120668624,1.4240485600000001
227,1852,trans_M2,001704,3,1,8,2,1.4239486399999999,0.6369225664068514,1.4239486399999999
228,1359,trans_M2,000727,6,0,16,2,1.4222606400000002,0.8359031703611641,1.4222606400000002
229,1513,trans_M2,001029,2,0,11,11,1.4152,0.6142047784564908,1.4152
230,1899,trans_M2,001796,3,1,9,4,1.414977,0.6370038262488871,1.414977
231,2896,trans_M3,001800,3,2,7,5,1.41366028,0.8637048357638694,1.41366028
232,1875,trans_M2,001758,3,2,7,4,1.412964,0.8344507358858261,1.412964
233,1931,trans_M2,001868,3,1,9,4,1.41177088,0.6370687357710445,1.41177088
234,855,trans_M1,001703,3,0,9,3,1.41141872,0.4372750598937237,1.41141872
235,1390,trans_M2,000795,4,0,12,3,1.41113752,1.1003487769059,1.41113752
236,2888,trans_M3,001786,3,1,9,5,1.41086384,0.6348021310854276,1.41086384
237,902,trans_M1,001795,3,1,9,4,1.40966876,0.636989633975343,1.40966876
238,860,trans_M1,001711,3,1,10,3,1.4090061999999999,0.6370573947028273,1.4090061999999999
239,854,trans_M1,001700,3,0,8,4,1.4089087200000001,0.5789906326598103,1.4089087200000001
240,895,trans_M1,001783,3,1,10,4,1.40877636,0.8163917454032574,1.40877636
241,896,trans_M1,001785,3,1,9,5,1.407988,0.6368246986286447,1.407988
242,2897,trans_M3,001802,3,2,6,4,1.4068292800000002,0.8345219647427919,1.4068292800000002
243,884,trans_M1,001766,3,2,8,4,1.4045164799999998,0.8360735925657717,1.4045164799999998
244,2354,trans_M3,000725,7,0,17,0,1.40211608,0.9355056356933868,1.40211608
245,2926,trans_M3,001868,3,1,7,3,1.40206352,0.6370687357710445,1.40206352
246,1896,trans_M2,001793,3,2,8,4,1.3994141999999998,0.8345254345823288,1.3994141999999998
247,1898,trans_M2,001795,3,1,8,3,1.39928704,0.636989633975343,1.39928704
248,1894,trans_M2,001787,3,2,8,6,1.397827,0.8343622973388048,1.397827
249,2846,trans_M3,001703,3,0,8,3,1.3970198,0.4372750598937237,1.3970198
250,321,trans_M1,000650,5,0,13,0,1.3959727599999998,0.8723128732647957,1.3959727599999998
251,394,trans_M1,000795,4,0,11,3,1.3939956,1.1003487769059026,1.3939956
252,301,trans_M1,000609,7,0,18,0,1.39386668,1.3044223796385468,1.39386668
253,2925,trans_M3,001866,3,2,8,4,1.39045108,0.8345529519173711,1.39045108
254,2673,trans_M3,001356,4,1,13,4,1.38780396,0.66099248704151,1.38780396
255,375,trans_M1,000749,4,0,17,2,1.3873464,0.9433876087845943,1.3873464
256,718,trans_M1,001424,4,0,5,16,1.3870904,0.8709770695957435,1.3870904
257,2929,trans_M3,001879,3,0,8,4,1.38499284,0.43754711104859384,1.38499284
258,852,trans_M1,001698,3,0,9,4,1.3833544400000002,0.43706959952687796,1.3833544400000002
259,517,trans_M1,001029,2,0,11,11,1.3828,0.6142047784564908,1.3828
260,419,trans_M1,000841,3,1,10,5,1.3818,0.8670082229511279,1.3818
261,2889,trans_M3,001787,3,2,9,5,1.38151488,0.8343622973388048,1.38151488
262,2236,trans_M3,000493,3,2,9,8,1.3801168799999999,0.7511087756020338,1.3801168799999999
263,1934,trans_M2,001879,3,1,10,4,1.3760589200000002,0.6371608006234826,1.3760589200000002
264,2814,trans_M3,001638,3,2,8,6,1.37409832,0.8412622673803376,1.37409832
265,511,trans_M1,001018,2,0,10,13,1.3739639600000002,1.155309697146851,1.3739639600000002
266,2867,trans_M3,001748,3,2,9,3,1.37225372,0.8340618565937167,1.37225372
267,2676,trans_M3,001362,2,0,11,3,1.37224132,0.4355905438459515,1.37224132
268,1850,trans_M2,001700,3,0,9,5,1.37221348,0.5789906326598103,1.37221348
269,1811,trans_M2,001621,3,2,10,5,1.3703505599999999,0.7373408503985641,1.3703505599999999
270,1810,trans_M2,001620,2,1,7,3,1.37011712,0.3394379983148176,1.37011712
271,2875,trans_M3,001766,3,2,9,4,1.36800968,0.9179259968682046,1.36800968
272,380,trans_M1,000762,5,0,18,1,1.3676366399999997,0.7470282125850276,1.3676366399999997
273,823,trans_M1,001638,3,2,10,5,1.36696488,0.8412622673803376,1.36696488
274,1714,trans_M2,001424,4,0,4,16,1.36044028,0.8709770695957435,1.36044028
275,2345,trans_M3,000708,7,0,17,0,1.3572027999999998,0.9451270681796565,1.3572027999999998
276,898,trans_M1,001787,3,2,11,5,1.35488648,0.8343622973388048,1.35488648
277,2813,trans_M3,001637,3,1,10,4,1.35423616,0.5838424597970354,1.35423616
278,1819,trans_M2,001638,3,2,8,4,1.34699988,0.8412622673803376,1.34699988
279,1880,trans_M2,001766,3,2,9,5,1.3452600399999999,0.8360735925657717,1.3452600399999999
280,218,trans_M1,000448,6,1,9,3,1.3334191199999998,0.8954826534149043,1.3334191199999998
281,2843,trans_M3,001698,3,0,8,3,1.3314705199999999,0.43706959952688196,1.3314705199999999
282,2930,trans_M3,001881,3,2,9,4,1.3257256400000001,0.8346432311735392,1.3257256400000001
283,1420,trans_M2,000850,3,0,7,3,1.32212004,0.6597226409212579,1.32212004
284,1845,trans_M2,001690,3,2,7,3,1.320912,0.8346688109441135,1.320912
285,879,trans_M1,001758,3,2,7,4,1.3178436800000002,0.8344507358858261,1.3178436800000002
286,1414,trans_M2,000837,5,3,12,7,1.3138547200000001,1.2991574812928643,1.3138547200000001
287,909,trans_M1,001811,2,1,9,4,1.31324112,0.4483730108470861,1.31324112
288,2313,trans_M3,000650,7,0,16,0,1.3127309200000001,0.8723128732647957,1.3127309200000001
289,839,trans_M1,001669,2,1,8,5,1.3063626,0.4487242274004947,1.3063626
290,1200,trans_M2,000419,6,0,6,1,1.3034000000000001,0.9881199702591554,1.3034000000000001
291,2845,trans_M3,001700,3,0,8,4,1.3033692399999999,0.5789906326598141,1.3033692399999999
292,1503,trans_M2,001010,7,3,14,18,1.3003152400000002,2.07319262037724,1.3003152400000002
293,351,trans_M1,000703,6,1,18,1,1.29853456,1.197092662553996,1.29853456
294,2510,trans_M3,001031,3,1,11,9,1.29478016,0.6644564509348456,1.29478016
295,2501,trans_M3,001015,4,2,7,16,1.29166016,1.175183886103517,1.29166016
296,1507,trans_M2,001018,2,0,8,13,1.2871558,1.155309697146851,1.2871558
297,508,trans_M1,001011,5,2,13,19,1.28262864,1.7568054970467177,1.28262864
298,1514,trans_M2,001031,3,1,13,10,1.28245624,0.6644564509348456,1.28245624
299,2907,trans_M3,001831,2,2,6,4,1.26834068,0.7539155872073232,1.26834068
300,2498,trans_M3,001009,5,2,11,17,1.2681643200000001,1.606370086197963,1.2681643200000001
301,410,trans_M1,000822,5,1,13,3,1.26740352,1.3267905513018992,1.26740352
302,2290,trans_M3,000604,6,0,17,2,1.2667212800000003,1.0347862899680462,1.2667212800000003
303,888,trans_M1,001771,2,0,8,4,1.26487584,0.42797655396730877,1.26487584
304,2874,trans_M3,001765,3,2,11,4,1.2627822,0.8341402390033706,1.2627822
305,890,trans_M1,001774,2,1,7,4,1.25904168,0.6089816668286218,1.25904168
306,2808,trans_M3,001623,2,1,9,5,1.2587259999999998,0.6295300414384096,1.2587259999999998
307,2405,trans_M3,000827,3,3,15,6,1.2541152000000002,1.2252377019359109,1.2541152000000002
308,1330,trans_M2,000666,7,0,17,0,1.2540729999999998,1.1581296376148613,1.2540729999999998
309,1837,trans_M2,001674,2,2,8,4,1.25346508,0.6464136800292868,1.25346508
310,2359,trans_M3,000732,6,0,17,1,1.25334972,0.8362625106839652,1.25334972
311,2340,trans_M3,000689,8,2,19,3,1.24884036,1.3336870805200112,1.24884036
312,2833,trans_M3,001676,2,0,8,4,1.2481418400000002,0.24902843367645877,1.2481418400000002
