candidate_rank,frame_index,folder_name,timestamp,oe,le,total_occ,total_le,fop,flp,v2x_gen_score
33,507,trans_M1,001010,6,3,12,18,1.5127099200000003,2.07319262037724,1.79295127018862
34,2201,trans_M3,000430,6,0,8,1,2.9121686400000004,0.5735709434549607,1.7428697917274807
35,1375,trans_M2,000760,8,0,20,1,2.2578457999999997,1.1617509084408224,1.709798354220411
36,1377,trans_M2,000765,11,0,25,1,1.92378152,1.4934688268189038,1.7086251734094517
37,2377,trans_M3,000771,9,0,25,1,2.19049988,1.206386776227491,1.6984433281137454
38,2198,trans_M3,000422,8,1,8,2,2.3178,1.0735434577872105,1.6956717288936054
39,1203,trans_M2,000423,8,0,8,1,2.48200408,0.9032576970226017,1.6926308885113008
40,2293,trans_M3,000609,8,0,21,0,1.97101296,1.4110356126327877,1.6910242863163938
41,381,trans_M1,000765,11,0,25,1,1.8099318000000002,1.5664628289594562,1.6881973144797282
42,1503,trans_M2,001010,7,3,14,18,1.3003152400000002,2.07319262037724,1.68675393018862
43,1504,trans_M2,001011,5,3,10,18,1.44857804,1.9087414045257232,1.6786597222628616
44,1353,trans_M2,000716,7,1,17,1,2.1419708400000004,1.1782306683796602,1.6601007541898303
45,1501,trans_M2,001007,6,2,12,16,1.80365436,1.513370552041223,1.6585124560206115
46,413,trans_M1,000827,3,3,16,6,2.08033504,1.2257089225255204,1.6530219812627602
47,2401,trans_M3,000821,6,2,14,3,1.46951228,1.8353173229012458,1.652414801450623
48,506,trans_M1,001009,6,1,13,17,1.5520212000000002,1.7293677944139123,1.6406944972069564
49,1201,trans_M2,000421,7,0,7,1,1.9714,1.277601390020839,1.6245006950104195
50,1409,trans_M2,000827,3,3,17,6,1.9134919200000002,1.3037650239645975,1.608628471982299
51,505,trans_M1,001007,6,2,13,15,1.75887216,1.4490753421750027,1.6039737510875014
52,1218,trans_M2,000459,4,0,7,4,1.92761888,1.273925704855452,1.6007722924277261
53,2199,trans_M3,000423,8,0,8,1,2.2964,0.9032576970226027,1.5998288485113015
54,2886,trans_M3,001783,4,1,11,4,2.1166156,1.075352624344614,1.595984112172307
55,2955,trans_M3,001931,4,1,8,4,2.46438216,0.6962057817910772,1.5802939708955386
56,206,trans_M1,000422,8,0,8,1,2.1692,0.9195006170968671,1.5443503085484336
57,2499,trans_M3,001010,5,3,11,18,1.1640562399999999,1.9129854194452534,1.5385208297226267
58,209,trans_M1,000430,8,0,9,2,2.3205890799999995,0.7557540433194102,1.538171561659705
59,1487,trans_M2,000978,1,8,5,13,0.3086,2.7668145573688707,1.5377072786844352
60,2372,trans_M3,000762,6,0,20,1,1.9614768,1.113018887719544,1.537247843859772
61,2197,trans_M3,000421,7,1,8,2,1.7999766400000001,1.2745036404342673,1.5372401402171336
62,205,trans_M1,000421,7,0,7,1,1.9869680399999998,1.075752510753045,1.5313602753765223
63,207,trans_M1,000423,7,0,7,1,2.2316934400000004,0.8214501769142224,1.5265718084571114
64,508,trans_M1,001011,5,2,13,19,1.28262864,1.7568054970467177,1.519717068523359
65,2483,trans_M3,000978,1,8,3,13,0.26698564,2.7668145573688707,1.5169000986844354
66,2497,trans_M3,001007,4,4,11,17,1.45960548,1.5371287836273342,1.498367131813667
67,1202,trans_M2,000422,8,0,8,1,2.0484,0.9195006170968671,1.4839503085484336
68,246,trans_M1,000501,4,6,8,16,0.97834268,1.9676433566586615,1.4729930183293307
69,227,trans_M1,000470,4,1,13,3,2.0762,0.8669552141098877,1.471577607054944
70,2922,trans_M3,001854,4,3,9,5,1.8867364799999997,1.0362546826524974,1.4614955813262487
71,2500,trans_M3,001011,4,2,12,18,1.44507164,1.476054970872067,1.4605633054360334
72,379,trans_M1,000760,7,0,20,1,1.79838276,1.112090711922319,1.4552367359611593
73,1223,trans_M2,000470,4,1,9,3,2.0372,0.8669552141098877,1.4520776070549437
74,1352,trans_M2,000715,7,1,15,1,1.6284294,1.2683092662070348,1.4483693331035172
75,872,trans_M1,001738,4,2,10,5,1.9186045999999999,0.9630713194464261,1.440837959723213
76,2498,trans_M3,001009,5,2,11,17,1.2681643200000001,1.606370086197963,1.4372672030989815
77,1205,trans_M2,000430,7,1,8,2,2.06163728,0.8047954120082272,1.4332163460041136
78,2222,trans_M3,000475,4,2,11,7,1.7522898400000002,1.101599220368532,1.426944530184266
79,498,trans_M1,000989,2,4,10,19,0.7652200400000001,2.0842967842397178,1.4247584121198589
80,2482,trans_M3,000975,3,3,6,11,0.9672000000000001,1.8800513083283392,1.4236256541641696
81,2883,trans_M3,001777,4,2,8,3,1.8639223600000001,0.9736850496775885,1.4188037048387943
82,374,trans_M1,000747,6,0,15,2,1.65225044,1.1830309415069686,1.4176406907534842
83,2347,trans_M3,000712,7,0,18,1,1.7746517999999996,1.0525038620115876,1.4135778310057936
84,2490,trans_M3,000989,1,5,11,18,0.6598,2.161984387697169,1.4108921938485846
85,2238,trans_M3,000501,4,6,7,17,0.8431606399999999,1.9676433566586615,1.4054019983293307
86,1355,trans_M2,000721,5,0,17,2,1.80021344,0.9934052236891431,1.3968093318445716
87,489,trans_M1,000973,3,5,6,9,0.4556,2.3340997656974922,1.3948498828487461
88,488,trans_M1,000972,2,6,4,9,0.46499999999999997,2.323343662776271,1.3941718313881355
89,355,trans_M1,000712,7,0,19,1,1.72620656,1.0525038620115876,1.3893552110057938
90,2882,trans_M3,001776,4,1,10,4,1.8353738000000002,0.9401519545297206,1.3877628772648603
91,2491,trans_M3,000991,2,4,9,18,0.7628848800000001,2.012537961916307,1.3877114209581536
92,1376,trans_M2,000762,7,0,20,1,1.6636788,1.0892998968035525,1.3764893484017762
93,2891,trans_M3,001793,4,2,9,4,1.6222156799999998,1.1171050250119605,1.36966035250598
94,534,trans_M1,001069,1,6,4,15,0.8968,1.8274022336448734,1.3621011168224366
95,2526,trans_M3,001069,1,6,4,14,0.8896,1.8274022336448734,1.3585011168224366
96,1530,trans_M2,001069,1,6,3,13,0.8882,1.8274022336448734,1.3578011168224366
97,1414,trans_M2,000837,5,3,12,7,1.3138547200000001,1.4015753022913542,1.357715011145677
98,301,trans_M1,000609,7,0,18,0,1.39386668,1.3044223796385468,1.3491445298192732
99,1486,trans_M2,000975,3,3,6,10,0.8168,1.8800513083283392,1.3484256541641697
100,1412,trans_M2,000833,3,3,14,9,1.6083807200000002,1.065619419695801,1.3370000698479005
101,2868,trans_M3,001753,4,0,8,4,2.09549508,0.5708471290784037,1.3331711045392018
102,1297,trans_M2,000609,7,1,16,1,1.1516440400000003,1.512708824597446,1.332176432298723
103,378,trans_M1,000753,6,1,18,2,1.20404232,1.456506483124444,1.330274401562222
104,2231,trans_M3,000488,4,2,9,5,1.56925756,1.089374840443731,1.3293162002218655
105,639,trans_M1,001279,4,0,7,1,2.0496,0.5989929410567545,1.324296470528377
106,2924,trans_M3,001859,4,1,9,4,1.78928176,0.8581052590404853,1.3236935095202427
107,1937,trans_M2,001885,4,1,10,4,1.9030715999999999,0.7285599003223039,1.3158157501611518
108,1938,trans_M2,001886,3,2,8,4,1.79380824,0.8346449089162313,1.3142265744581156
109,1216,trans_M2,000451,5,1,11,4,1.6150325600000002,1.0091231308356141,1.3120778454178073
110,536,trans_M1,001073,2,5,5,15,0.7454000000000001,1.8733961932446306,1.3093980966223153
111,1374,trans_M2,000753,5,1,17,2,1.1771668400000002,1.4383557208211961,1.307761280410598
112,377,trans_M1,000751,7,2,19,2,1.1483938,1.4588224605638724,1.3036081302819362
113,491,trans_M1,000978,0,7,4,12,0.0,2.606078525353104,1.303039262676552
114,885,trans_M1,001768,4,2,10,4,1.66673648,0.9349862495067378,1.3008613647533689
115,942,trans_M1,001886,3,2,8,4,1.7648194400000001,0.8346449089162313,1.2997321744581156
116,1317,trans_M2,000650,6,0,16,0,1.46300272,1.131308349347961,1.2971555346739805
117,410,trans_M1,000822,5,1,13,3,1.26740352,1.3267905513018992,1.2970970356509497
118,1867,trans_M2,001735,3,3,9,5,1.49106844,1.0956273965253471,1.2933479182626737
119,2340,trans_M3,000689,8,2,19,3,1.24884036,1.3336870805200112,1.2912637202600057
120,1936,trans_M2,001884,3,2,7,5,1.69093356,0.8870879633007853,1.2890107616503927
121,298,trans_M1,000604,5,0,15,1,1.4735571999999997,1.1027271403147683,1.2881421701573839
122,2862,trans_M3,001735,3,3,9,5,1.4720607999999997,1.1023238801901003,1.28719234009505
123,542,trans_M1,001081,2,5,8,12,1.0232,1.5410699440848648,1.2821349720424324
124,1885,trans_M2,001772,4,1,10,4,1.7668298,0.7934431428063422,1.280136471403171
125,1877,trans_M2,001761,4,2,10,4,1.5889788,0.9702682740638748,1.2796235370319375
126,1935,trans_M2,001881,3,2,8,4,1.7178283200000002,0.8346432311735392,1.2762357755867697
127,939,trans_M1,001881,3,2,8,4,1.7158128799999999,0.8346432311735392,1.2752280555867697
128,638,trans_M1,001277,3,0,6,1,2.1050012,0.44487515073944794,1.2749381753697238
129,1499,trans_M2,001000,4,2,9,16,0.9850751999999999,1.5606860500180422,1.272880625009021
130,1495,trans_M2,000991,3,2,11,17,0.71762828,1.8160473944083824,1.266837837204191
131,511,trans_M1,001018,2,0,10,13,1.3739639600000002,1.155309697146851,1.2646368285734257
132,2890,trans_M3,001789,3,2,10,4,1.75607512,0.7681594552212199,1.26211728761061
133,2370,trans_M3,000753,6,1,21,2,1.1001112400000002,1.423320481669325,1.2617158608346626
134,2534,trans_M3,001081,2,5,5,12,0.9808,1.541069944084846,1.260934972042423
135,893,trans_M1,001779,3,2,10,4,1.512843,1.0052973229975244,1.2590701614987623
136,416,trans_M1,000833,4,2,17,8,1.6452648799999998,0.8716480117517325,1.2584564458758662
137,1211,trans_M2,000444,6,0,9,2,2.0019888,0.5119485369230476,1.2569686684615238
138,1390,trans_M2,000795,4,0,12,3,1.41113752,1.1003487769059,1.25574314845295
139,211,trans_M1,000435,5,0,7,2,2.0748225600000003,0.4351154338525988,1.2549689969262996
140,931,trans_M1,001854,3,2,9,4,1.67501728,0.834334541195009,1.2546759105975045
141,2899,trans_M3,001804,3,1,8,4,1.97227808,0.531918514054899,1.2520982970274495
142,351,trans_M1,000703,6,1,18,1,1.29853456,1.197092662553996,1.247813611276998
143,394,trans_M1,000795,4,0,11,3,1.3939956,1.1003487769059026,1.2471721884529514
144,2210,trans_M3,000448,6,1,8,3,1.6708043199999998,0.8219247999616256,1.2463645599808126
145,752,trans_M1,001498,3,1,4,14,1.4799296800000001,1.0126179885741466,1.2462738342870734
146,1207,trans_M2,000435,5,0,7,3,2.04926136,0.4351154338525989,1.2421883969262995
147,357,trans_M1,000716,7,1,19,1,1.41679028,1.0641507287640801,1.24047050438204
148,906,trans_M1,001802,3,3,8,5,1.4321796,1.0487019590985636,1.2404407795492818
149,2405,trans_M3,000827,3,3,15,6,1.2541152000000002,1.2252377019359109,1.2396764509679556
150,1351,trans_M2,000712,4,0,14,1,1.4894015999999997,0.9896102676527074,1.2395059338263534
151,1939,trans_M2,001888,3,2,8,4,1.63871024,0.8346282044479747,1.2366692222239872
152,2898,trans_M3,001803,3,1,7,4,1.83656804,0.6367356640998458,1.2366518520499228
153,1219,trans_M2,000460,3,0,7,4,1.04979768,1.4222827760957784,1.236040228047889
154,2501,trans_M3,001015,4,2,7,16,1.29166016,1.175183886103517,1.2334220230517585
155,2349,trans_M3,000716,5,1,14,1,1.4240485600000001,1.0382007120668624,1.2311246360334311
156,2807,trans_M3,001622,4,2,9,3,1.70426448,0.7574623603204276,1.2308634201602138
157,882,trans_M1,001763,3,3,10,4,1.4272575600000001,1.0337211115213198,1.23048933576066
158,1371,trans_M2,000749,4,0,16,2,1.44275616,1.0143195653751924,1.2285378626875962
159,1910,trans_M2,001829,3,2,9,4,1.6213136000000001,0.8343714124998673,1.2278425062499339
160,1500,trans_M2,001002,5,0,12,16,1.20829132,1.241776247877405,1.2250337839387027
161,914,trans_M1,001829,3,2,10,4,1.61491352,0.8343714124998673,1.2246424662499336
162,944,trans_M1,001890,3,1,9,4,1.80936016,0.6369745302034685,1.2231673451017342
163,1748,trans_M2,001498,3,1,3,14,1.43132184,1.0126179885741466,1.2219699142870732
164,892,trans_M1,001777,3,2,9,4,1.44177924,1.00121241676619,1.221495828383095
165,1507,trans_M2,001018,2,0,8,13,1.2871558,1.155309697146851,1.2212327485734256
166,1920,trans_M2,001843,3,2,9,4,1.6052126000000002,0.8343436852803685,1.2197781426401844
167,1484,trans_M2,000972,1,5,4,9,0.1712,2.266767123431305,1.2189835617156524
168,2369,trans_M3,000751,6,1,18,2,1.08612548,1.3444516421838988,1.2152885610919495
169,1526,trans_M2,001061,1,4,2,9,0.8678,1.558989257171668,1.213394628585834
170,1927,trans_M2,001854,3,2,10,4,1.58411148,0.834334541195009,1.2092230105975046
171,490,trans_M1,000975,2,3,6,10,0.6686,1.7484876908827336,1.2085438454413668
172,757,trans_M1,001505,2,2,3,14,1.2355320399999998,1.1801736126229911,1.2078528263114956
173,2918,trans_M3,001847,3,2,10,4,1.58023376,0.8343369642906021,1.207285362145301
174,503,trans_M1,001000,4,2,11,16,0.84826276,1.5606860500180422,1.204474405009021
175,1532,trans_M2,001073,2,4,5,14,0.7302,1.6783829483878994,1.2042914741939497
176,1634,trans_M2,001277,3,0,7,1,1.96366436,0.44487515073944794,1.2042697553697241
177,875,trans_M1,001746,3,2,8,4,1.5726744799999999,0.8340357635768522,1.203355121788426
178,499,trans_M1,000991,2,2,11,17,0.7103946800000001,1.6956182211578108,1.2030064505789055
179,889,trans_M1,001772,3,1,8,4,1.58971776,0.7934431428063422,1.1915804514031711
180,2914,trans_M3,001842,3,2,8,4,1.54707124,0.8343516008409885,1.1907114204204943
181,680,trans_M1,001351,6,3,14,4,1.16774432,1.2113104503410388,1.1895273851705195
182,941,trans_M1,001885,3,1,8,4,1.7430455999999999,0.6349576184918932,1.1890016092459466
183,816,trans_M1,001622,3,2,9,5,1.6725046,0.7008510203605954,1.1866778101802977
184,2402,trans_M3,000822,4,1,11,3,1.07015912,1.3023767021614876,1.1862679110807437
185,921,trans_M1,001839,3,2,9,4,1.53781592,0.834364373596008,1.186090146798004
186,1373,trans_M2,000751,4,0,12,0,1.8965999999999998,0.4755098465907352,1.1860549232953674
187,321,trans_M1,000650,5,0,13,0,1.3959727599999998,0.9725072858299605,1.18424002291498
188,2865,trans_M3,001745,3,2,11,4,1.5331806399999999,0.8340516346041038,1.1836161373020517
189,1940,trans_M2,001890,3,1,6,3,1.72899204,0.6369745302034685,1.1829832851017343
190,2630,trans_M3,001279,3,0,6,1,1.7462,0.618955670347807,1.1825778351739036
191,2494,trans_M3,000996,4,2,11,18,1.14671528,1.2158651027601353,1.1812901913800675
192,2864,trans_M3,001742,3,2,9,4,1.52757848,0.8344411580866918,1.181009819043346
193,900,trans_M1,001793,3,2,8,4,1.52340904,0.8345254345823288,1.1789672372911644
194,918,trans_M1,001835,3,2,7,4,1.52142096,0.8343695089085253,1.1778952344542626
195,1406,trans_M2,000822,4,1,14,3,1.0509671999999999,1.301157051009912,1.176062125504956
196,924,trans_M1,001843,3,2,10,4,1.5172513200000002,0.8343436852803685,1.1757975026401843
197,1887,trans_M2,001776,3,1,8,4,1.5494624399999999,0.7994438486825707,1.1744531443412853
198,1344,trans_M2,000689,8,1,20,2,1.2183856800000001,1.1280958560354484,1.1732407680177244
199,940,trans_M1,001884,3,1,8,4,1.70874132,0.6371878641318393,1.1729645920659195
200,372,trans_M1,000745,5,2,17,2,0.9367716,1.4081143411617225,1.1724429705808612
201,2354,trans_M3,000725,7,0,17,0,1.40211608,0.9355056356933868,1.1688108578466934
202,2408,trans_M3,000833,3,1,14,6,1.6435,0.6896092781163433,1.1665546390581716
203,1922,trans_M2,001846,3,1,8,4,1.5455085200000003,0.7866207710268873,1.1660646455134438
204,2905,trans_M3,001829,3,2,8,4,1.49725036,0.8343714124998673,1.1658108862499337
205,930,trans_M1,001852,3,2,8,4,1.49661648,0.8343119551433368,1.1654642175716683
206,375,trans_M1,000749,4,0,17,2,1.3873464,0.9433876087845943,1.165367004392297
207,2931,trans_M3,001884,3,1,8,4,1.69202288,0.637187864131839,1.1646053720659195
208,1812,trans_M2,001622,3,2,8,4,1.62646464,0.7008510203605954,1.1636578301802978
209,492,trans_M1,000979,1,5,3,12,0.3404,1.986861450140248,1.1636307250701239
210,899,trans_M1,001789,3,2,10,4,1.48971216,0.8344748581868201,1.1620935090934101
211,1859,trans_M2,001722,3,2,9,4,1.48938656,0.8346732912383462,1.162029925619173
212,1488,trans_M2,000979,1,5,4,12,0.3368,1.9868614501402382,1.1618307250701192
213,1902,trans_M2,001802,3,2,8,4,1.4859294399999998,0.834521964742792,1.160225702371396
214,1912,trans_M2,001831,3,2,8,4,1.4855181599999998,0.8343838953247621,1.159951027662381
215,1294,trans_M2,000604,6,0,17,1,1.2339575600000001,1.0853355693716116,1.1596465646858058
216,905,trans_M1,001800,3,1,8,4,1.6816116,0.6348613279434988,1.1582364639717495
217,873,trans_M1,001742,3,2,9,4,1.4801084800000002,0.8344411580866918,1.157274819043346
218,1881,trans_M2,001768,3,2,8,5,1.4792134799999999,0.834538544805873,1.1568760124029365
219,2934,trans_M3,001888,3,1,9,2,1.6785501600000001,0.6348927923305729,1.1567214761652864
220,1330,trans_M2,000666,7,0,17,0,1.2540729999999998,1.0580500084250861,1.156061504212543
221,814,trans_M1,001620,3,1,11,4,1.80692912,0.5033992937603324,1.1551642068801662
222,881,trans_M1,001761,3,2,11,4,1.4754551999999999,0.8344726406509265,1.1549639203254631
223,541,trans_M1,001080,3,6,7,12,0.82062568,1.4862000040194472,1.1534128420097236
224,2345,trans_M3,000708,7,0,17,0,1.3572027999999998,0.9451270681796565,1.1511649340898282
225,2290,trans_M3,000604,6,0,17,2,1.2667212800000003,1.0347862899680462,1.1507537849840233
226,933,trans_M1,001859,3,1,7,3,1.6656472,0.6349503940943444,1.150298797047172
227,871,trans_M1,001735,3,2,10,4,1.46095912,0.8345350046934984,1.1477470623467492
228,2904,trans_M3,001816,3,1,7,5,1.5917576400000002,0.7002382846452251,1.1459979623226126
229,1200,trans_M2,000419,6,0,6,1,1.3034000000000001,0.9881199702591554,1.1457599851295779
230,504,trans_M1,001002,5,0,12,17,1.16247808,1.1252419926916088,1.1438600363458045
231,927,trans_M1,001847,3,2,9,4,1.4529604799999998,0.8343369642906021,1.1436487221453009
232,2875,trans_M3,001766,3,2,9,4,1.36800968,0.9179259968682046,1.1429678384341022
233,223,trans_M1,000460,2,0,7,4,0.85862656,1.4222827760957777,1.1404546680478889
234,1415,trans_M2,000841,4,2,10,6,1.22472688,1.0543192670183439,1.139523073509172
235,2411,trans_M3,000841,3,1,8,5,1.23858212,1.0400965994510887,1.1393393597255443
236,2896,trans_M3,001800,3,2,7,5,1.41366028,0.8637048357638694,1.1386825578819346
237,1485,trans_M2,000973,2,5,6,9,0.3342,1.9354123530930059,1.134806176546503
238,1929,trans_M2,001859,3,1,8,4,1.6345504000000002,0.6349503940943444,1.1347503970471724
239,2203,trans_M3,000435,5,0,5,2,1.8329388400000002,0.4351154338525988,1.1340271369262995
240,891,trans_M1,001776,3,1,7,4,1.46298648,0.7994438486825707,1.1312151643412853
241,2870,trans_M3,001758,3,2,9,4,1.42734812,0.8344507358858261,1.130899427942913
242,1359,trans_M2,000727,6,0,16,2,1.4222606400000002,0.8359031703611641,1.1290819051805823
243,718,trans_M1,001424,4,0,5,16,1.3870904,0.8709770695957435,1.1290337347978716
244,2496,trans_M3,001002,5,0,9,16,1.12972036,1.1252419926916088,1.1274811763458046
245,2495,trans_M3,001000,4,2,9,17,0.8092116,1.4453910230989464,1.1273013115494732
246,2879,trans_M3,001771,3,0,8,4,1.65854812,0.5918234672343774,1.1251857936171887
247,1875,trans_M2,001758,3,2,7,4,1.412964,0.8344507358858261,1.123707367942913
248,894,trans_M1,001781,4,1,11,4,1.43273364,0.8099844856516625,1.1213590628258312
249,664,trans_M1,001325,2,1,6,2,1.6316000000000002,0.6097843896594094,1.1206921948297048
250,2897,trans_M3,001802,3,2,6,4,1.4068292800000002,0.8345219647427919,1.120675622371396
251,884,trans_M1,001766,3,2,8,4,1.4045164799999998,0.8360735925657717,1.1202950362828858
252,405,trans_M1,000816,2,3,12,5,0.46072864,1.774612307311449,1.1176704736557246
253,1924,trans_M2,001849,3,1,8,4,1.60052064,0.6347700974295951,1.1176453687147976
254,1896,trans_M2,001793,3,2,8,4,1.3994141999999998,0.8345254345823288,1.1169698172911642
255,2919,trans_M3,001849,3,1,6,4,1.598271,0.6347700974295952,1.1165205487147976
256,1894,trans_M2,001787,3,2,8,6,1.397827,0.8343622973388048,1.1160946486694023
257,1714,trans_M2,001424,4,0,4,16,1.36044028,0.8709770695957435,1.1157086747978717
258,218,trans_M1,000448,6,1,9,3,1.3334191199999998,0.8954826534149043,1.114450886707452
259,1674,trans_M2,001347,6,2,13,4,1.08360712,1.1443741062421007,1.1139906131210502
260,895,trans_M1,001783,3,1,10,4,1.40877636,0.8163917454032574,1.1125840527016289
261,2925,trans_M3,001866,3,2,8,4,1.39045108,0.8345529519173711,1.1125020159586856
262,678,trans_M1,001347,6,2,13,4,1.0800591599999998,1.144197334807898,1.1121282474039489
263,1915,trans_M2,001837,3,1,10,4,1.58630504,0.6368750961951515,1.1115900680975757
264,1401,trans_M2,000816,3,2,14,4,0.57437304,1.647545770659074,1.1109594053295369
265,925,trans_M1,001845,3,1,9,4,1.58399812,0.6369142742434732,1.1104561971217366
266,919,trans_M1,001837,3,1,9,4,1.5795340000000002,0.6368750961951515,1.108204548097576
267,2805,trans_M3,001620,3,1,10,4,1.71248676,0.5033992937603324,1.1079430268801662
268,2889,trans_M3,001787,3,2,9,5,1.38151488,0.8343622973388048,1.1079385886694024
269,2814,trans_M3,001638,3,2,8,6,1.37409832,0.8412622673803376,1.1076802936901688
270,2902,trans_M3,001814,3,1,10,4,1.57499096,0.6369804940814388,1.1059857270407194
271,823,trans_M1,001638,3,2,10,5,1.36696488,0.8412622673803376,1.1041135736901688
272,2867,trans_M3,001748,3,2,9,3,1.37225372,0.8340618565937167,1.1031577882968584
273,215,trans_M1,000444,5,0,9,2,1.55238612,0.6509460956122624,1.1016661078061312
274,911,trans_M1,001814,3,1,9,4,1.55423152,0.6369804940814388,1.0956060070407194
275,2360,trans_M3,000733,5,1,18,2,1.2073311599999998,0.9832228871410795,1.0952770235705396
276,898,trans_M1,001787,3,2,11,5,1.35488648,0.8343622973388048,1.0946243886694025
277,1819,trans_M2,001638,3,2,8,4,1.34699988,0.8412622673803376,1.0941310736901688
278,1341,trans_M2,000684,5,0,18,2,1.13647204,1.0515714221380106,1.0940217310690052
279,2313,trans_M3,000650,7,0,16,0,1.3127309200000001,0.8723128732647957,1.092521896632398
280,1365,trans_M2,000734,6,1,20,2,1.20305532,0.9816143277365612,1.0923348238682806
281,886,trans_M1,001769,3,1,7,3,1.5498064400000002,0.6348080882727605,1.0923072641363802
282,1880,trans_M2,001766,3,2,9,5,1.3452600399999999,0.8360735925657717,1.0906668162828859
283,345,trans_M1,000684,6,0,20,2,1.126768,1.0517873735836907,1.0892776867918452
284,928,trans_M1,001849,3,1,9,4,1.5419515599999998,0.6347700974295951,1.0883608287147974
285,369,trans_M1,000734,6,1,18,2,1.19508512,0.9816143277365612,1.0883497238682804
286,2533,trans_M3,001080,2,5,5,13,0.6848,1.491372868761374,1.088086434380687
287,1347,trans_M2,000703,6,0,18,0,1.22980432,0.9448281267911771,1.0873162233955886
288,2880,trans_M3,001772,3,1,8,4,1.5239323200000001,0.6369071939994205,1.0804197569997103
289,2930,trans_M3,001881,3,2,9,4,1.3257256400000001,0.8346432311735392,1.0801844355867698
290,2343,trans_M3,000703,6,0,17,0,1.2153479200000001,0.9448414187703918,1.080094669385196
291,1364,trans_M2,000733,6,1,17,2,1.1757982399999998,0.9832228871410795,1.0795105635705395
292,901,trans_M1,001794,3,1,8,4,1.5233912,0.6348189186857008,1.0791050593428504
293,1845,trans_M2,001690,3,2,7,3,1.320912,0.8346688109441135,1.0777904054720568
294,1498,trans_M2,000996,4,1,11,17,1.1973205199999999,0.9554852513503234,1.0764028856751615
295,879,trans_M1,001758,3,2,7,4,1.3178436800000002,0.8344507358858261,1.076147207942913
296,419,trans_M1,000841,3,1,10,5,1.3818,0.7681873726710917,1.0749936863355458
297,1368,trans_M2,000745,4,3,15,3,0.6261384,1.5209339133849755,1.0735361566924877
298,910,trans_M1,001813,3,1,9,4,1.50870496,0.6369830933081435,1.0728440266540717
299,210,trans_M1,000434,5,0,7,2,1.7091978799999998,0.4352498376711971,1.0722238588355986
300,877,trans_M1,001753,3,0,9,4,1.7367245199999999,0.4070023035785588,1.0718634117892794
301,887,trans_M1,001770,3,0,9,4,1.55170384,0.5899169917251369,1.0708104158625684
302,2366,trans_M3,000747,6,0,16,2,0.9237821999999999,1.2146135298350205,1.0691978649175102
303,1853,trans_M2,001705,4,1,10,3,1.2013416399999999,0.9369583760583925,1.0691500080291962
304,2481,trans_M3,000973,1,5,5,10,0.3294,1.805473332446757,1.0674366662233785
305,1537,trans_M2,001080,2,5,7,12,0.7674000000000001,1.3663173652525058,1.066858682626253
306,1878,trans_M2,001763,3,3,7,4,1.09862496,1.0337211115213198,1.0661730357606598
307,2236,trans_M3,000493,3,2,9,8,1.3801168799999999,0.7511087756020338,1.0656128278010168
308,1906,trans_M2,001813,3,1,9,4,1.4936907199999998,0.6369830933081435,1.0653369066540717
309,767,trans_M1,001533,1,4,3,13,0.5632214,1.5673471401711185,1.0652842700855594
310,719,trans_M1,001425,3,0,5,16,1.4414640399999998,0.6881818107806912,1.0648229253903456
311,380,trans_M1,000762,5,0,18,1,1.3676366399999997,0.7470282125850276,1.0573324262925137
312,1681,trans_M2,001362,3,1,12,4,1.4269412399999999,0.6869026859524134,1.0569219629762068
313,2361,trans_M3,000734,6,1,18,2,1.19228368,0.9173353106380786,1.0548094953190392
314,1811,trans_M2,001621,3,2,10,5,1.3703505599999999,0.7373408503985641,1.053845705199282
315,1660,trans_M2,001325,2,1,4,2,1.4966,0.6097843896594113,1.0531921948297056
316,1676,trans_M2,001351,5,2,14,3,1.1330196000000001,0.9709790478486494,1.0519993239243248
317,2892,trans_M3,001794,3,1,9,5,1.46864452,0.6348189186857008,1.0517317193428504
318,2893,trans_M3,001795,3,1,7,4,1.46549968,0.636989633975343,1.0512446569876714
319,230,trans_M1,000475,4,1,11,6,1.11756272,0.9820822790267938,1.049822499513397
320,2403,trans_M3,000824,2,3,13,4,0.66518868,1.4340757300245985,1.0496322050122993
321,1873,trans_M2,001753,3,0,10,4,1.6917094400000001,0.4070023035785588,1.0493558717892795
322,2669,trans_M3,001347,6,2,13,4,1.0730472,1.0249841199757987,1.0490156599878993
323,851,trans_M1,001696,3,0,10,3,1.51054728,0.586799563559079,1.0486734217795395
324,2874,trans_M3,001765,3,2,11,4,1.2627822,0.8341402390033706,1.0484612195016854
325,2821,trans_M3,001648,2,2,8,6,1.51412032,0.5811819700428957,1.0476511450214478
326,417,trans_M1,000835,5,4,17,8,0.797804,1.2973736589967988,1.0475888294983995
327,878,trans_M1,001757,3,1,9,4,1.45831232,0.6348457027942918,1.0465790113971458
328,2359,trans_M3,000732,6,0,17,1,1.25334972,0.8362625106839652,1.0448061153419825
329,1949,trans_M2,001907,3,0,8,4,1.6520816799999998,0.4374785665979031,1.0447801232989513
330,903,trans_M1,001796,3,1,9,4,1.44935184,0.6370038262488871,1.0431778331244437
331,1242,trans_M2,000501,3,4,5,15,0.6621464800000001,1.423886988182477,1.0430167340912386
332,2894,trans_M3,001796,3,1,7,3,1.44730516,0.6370038262488871,1.0421544931244435
333,2838,trans_M3,001685,3,1,12,4,1.45083048,0.6328408129769174,1.0418356464884586
